sdnEntryUid,sdnUid,lastName,sdnType,timeStamp,fetchedInformationUid
5cff7e94-1e52-11e9-9f81-767479515eb2,6908,AHMAD,Individual,2019-01-22 14:31:10,410e0b98-1e52-11e9-9f81-767479515eb2
5d1af3a3-1e52-11e9-9f81-767479515eb2,6910,MAKHTAB AL-KHIDAMAT/AL KIFAH,Entity,2019-01-22 14:31:10,410e0b98-1e52-11e9-9f81-767479515eb2
5d30f2d1-1e52-11e9-9f81-767479515eb2,6911,WAFA HUMANITARIAN ORGANIZATION,Entity,2019-01-22 14:31:11,410e0b98-1e52-11e9-9f81-767479515eb2
5d53235f-1e52-11e9-9f81-767479515eb2,6912,AL RASHID TRUST,Entity,2019-01-22 14:31:11,410e0b98-1e52-11e9-9f81-767479515eb2
5d6e150c-1e52-11e9-9f81-767479515eb2,6913,MAMOUN DARKAZANLI IMPORT-EXPORT COMPANY,Entity,2019-01-22 14:31:11,410e0b98-1e52-11e9-9f81-767479515eb2
5d84fdc7-1e52-11e9-9f81-767479515eb2,6915,ABDULLAH,Individual,2019-01-22 14:31:11,410e0b98-1e52-11e9-9f81-767479515eb2
5da38ab1-1e52-11e9-9f81-767479515eb2,6916,ALI,Individual,2019-01-22 14:31:11,410e0b98-1e52-11e9-9f81-767479515eb2
5dbf3ca1-1e52-11e9-9f81-767479515eb2,6918,AL-MUGHASSIL,Individual,2019-01-22 14:31:12,410e0b98-1e52-11e9-9f81-767479515eb2
5ddb7886-1e52-11e9-9f81-767479515eb2,6919,AL-NASSER,Individual,2019-01-22 14:31:12,410e0b98-1e52-11e9-9f81-767479515eb2
5df5d10e-1e52-11e9-9f81-767479515eb2,6920,AL-YACOUB,Individual,2019-01-22 14:31:12,410e0b98-1e52-11e9-9f81-767479515eb2
5e118b48-1e52-11e9-9f81-767479515eb2,6921,ATWA,Individual,2019-01-22 14:31:12,410e0b98-1e52-11e9-9f81-767479515eb2
5e2ec234-1e52-11e9-9f81-767479515eb2,6923,EL-HOORIE,Individual,2019-01-22 14:31:12,410e0b98-1e52-11e9-9f81-767479515eb2
5e5090a8-1e52-11e9-9f81-767479515eb2,6924,FADHIL,Individual,2019-01-22 14:31:12,410e0b98-1e52-11e9-9f81-767479515eb2
5e6bfc46-1e52-11e9-9f81-767479515eb2,6925,GHAILANI,Individual,2019-01-22 14:31:13,410e0b98-1e52-11e9-9f81-767479515eb2
5e87f754-1e52-11e9-9f81-767479515eb2,6926,IZZ-AL-DIN,Individual,2019-01-22 14:31:13,410e0b98-1e52-11e9-9f81-767479515eb2
5ea4513a-1e52-11e9-9f81-767479515eb2,6927,MOHAMMED,Individual,2019-01-22 14:31:13,410e0b98-1e52-11e9-9f81-767479515eb2
5ebecbba-1e52-11e9-9f81-767479515eb2,6928,MOHAMMED,Individual,2019-01-22 14:31:13,410e0b98-1e52-11e9-9f81-767479515eb2
5ee5f41c-1e52-11e9-9f81-767479515eb2,6931,YASIN,Individual,2019-01-22 14:31:13,410e0b98-1e52-11e9-9f81-767479515eb2
5f06aa78-1e52-11e9-9f81-767479515eb2,6932,AL-HAMATI SWEETS BAKERIES,Entity,2019-01-22 14:31:14,410e0b98-1e52-11e9-9f81-767479515eb2
5f1b1171-1e52-11e9-9f81-767479515eb2,6935,JAISH-I-MOHAMMED,Entity,2019-01-22 14:31:14,410e0b98-1e52-11e9-9f81-767479515eb2
5f2d5d8a-1e52-11e9-9f81-767479515eb2,6936,JAM YAH TA AWUN AL-ISLAMIA,Entity,2019-01-22 14:31:14,410e0b98-1e52-11e9-9f81-767479515eb2
5f3dd787-1e52-11e9-9f81-767479515eb2,6937,RABITA TRUST,Entity,2019-01-22 14:31:14,410e0b98-1e52-11e9-9f81-767479515eb2
5f4de0ce-1e52-11e9-9f81-767479515eb2,6938,AGHA,Individual,2019-01-22 14:31:14,410e0b98-1e52-11e9-9f81-767479515eb2
5f6a4e05-1e52-11e9-9f81-767479515eb2,6939,AL-HAMATI,Individual,2019-01-22 14:31:14,410e0b98-1e52-11e9-9f81-767479515eb2
5f871f05-1e52-11e9-9f81-767479515eb2,6940,AL-HAQ,Individual,2019-01-22 14:31:15,410e0b98-1e52-11e9-9f81-767479515eb2
5fa08645-1e52-11e9-9f81-767479515eb2,6941,HAMDAN,Individual,2019-01-22 14:31:15,410e0b98-1e52-11e9-9f81-767479515eb2
5fbed367-1e52-11e9-9f81-767479515eb2,6944,AL-SHARIF,Individual,2019-01-22 14:31:15,410e0b98-1e52-11e9-9f81-767479515eb2
5fd9617e-1e52-11e9-9f81-767479515eb2,6945,BIN MARWAN,Individual,2019-01-22 14:31:15,410e0b98-1e52-11e9-9f81-767479515eb2
5ff20109-1e52-11e9-9f81-767479515eb2,6946,BIN MUHAMMAD,Individual,2019-01-22 14:31:15,410e0b98-1e52-11e9-9f81-767479515eb2
600ad9de-1e52-11e9-9f81-767479515eb2,6947,DARKAZANLI,Individual,2019-01-22 14:31:15,410e0b98-1e52-11e9-9f81-767479515eb2
6024414f-1e52-11e9-9f81-767479515eb2,6948,HIJAZI,Individual,2019-01-22 14:31:16,410e0b98-1e52-11e9-9f81-767479515eb2
603ed230-1e52-11e9-9f81-767479515eb2,6949,LADEHYANOY,Individual,2019-01-22 14:31:16,410e0b98-1e52-11e9-9f81-767479515eb2
60676c84-1e52-11e9-9f81-767479515eb2,6950,UTHMAN,Individual,2019-01-22 14:31:16,410e0b98-1e52-11e9-9f81-767479515eb2
6080c231-1e52-11e9-9f81-767479515eb2,6951,YULDASHEV,Individual,2019-01-22 14:31:16,410e0b98-1e52-11e9-9f81-767479515eb2
609a01dc-1e52-11e9-9f81-767479515eb2,6953,AL BARAKA EXCHANGE LLC,Entity,2019-01-22 14:31:16,410e0b98-1e52-11e9-9f81-767479515eb2
60a90a82-1e52-11e9-9f81-767479515eb2,6954,AL-BARAKAAT,Entity,2019-01-22 14:31:16,410e0b98-1e52-11e9-9f81-767479515eb2
60b8fe00-1e52-11e9-9f81-767479515eb2,6955,AL-BARAKAAT BANK,Entity,2019-01-22 14:31:17,410e0b98-1e52-11e9-9f81-767479515eb2
